Contact Energy,Chemotaxis Lambda,Proliferative Probability,Total Clusters,Total Leaders,Total Followers,Total Cells,Max Cluster Size,Mean Cluster Size,Std Cluster Size,Min Cluster Size,Median Cluster Size,Num Small Clusters,Num Medium Clusters,Num Large Clusters,Cluster Sizes
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,0.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,3.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.1,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.2,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.3,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.4,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.5,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.6,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.7,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.8,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,0.9,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,6.0,1.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
0.0,9.0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,[]
